"ID","FLDNAME","TBLNAME","CRFNAME","QUESTION","TEXT","STATUS","DEPRULE","TYPE","LENGTH","DECIML","RANGEVAL","RANGESQL","RANGEPRL","UNITS","CODE","NOTES","OBJID","COLID","RANGEJSCPT","NAVJSCPT","FTYPE","TAB","DE","MC","VISIBLE","LOGVISIBLE","MTBLNAME","SUBTBLNAME","POPJSCPT","GRID","DEF","update_stamp"
"","SAMPLE_TYPE","PLASMA_ABETA_PROJECT_WASH_U","FNIH Biomarkers Consortium Plasma Abeta Project: Wash U","-4","Type of LC_MS sample (FNIH Clinical Plasma; FNIH QC; FNIH CSF; QC Calibrator)","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-11-08 11:04:23.0"
"","INJECTION","PLASMA_ABETA_PROJECT_WASH_U","FNIH Biomarkers Consortium Plasma Abeta Project: Wash U","-4","injection (technical replicate)  1-st denoted as 'a'; second as 'b' ei.","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-11-08 11:04:23.0"
"","INSTRUMENT","PLASMA_ABETA_PROJECT_WASH_U","FNIH Biomarkers Consortium Plasma Abeta Project: Wash U","-4","Masspectrometer (Lumos; Altis)","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-11-08 11:04:23.0"
"","BATCH","PLASMA_ABETA_PROJECT_WASH_U","FNIH Biomarkers Consortium Plasma Abeta Project: Wash U","-4","Indicates the batch in which the sample was processed (prepped) for LC-MSMS","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-11-08 11:04:23.0"
"","ASSAY","PLASMA_ABETA_PROJECT_WASH_U","FNIH Biomarkers Consortium Plasma Abeta Project: Wash U","-4","Experiment file name","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-11-08 11:04:23.0"
"","ASSAY_IP_PROTOCOL","PLASMA_ABETA_PROJECT_WASH_U","FNIH Biomarkers Consortium Plasma Abeta Project: Wash U","-4","Sample processing protocol","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-11-08 11:04:23.0"
"","QC_STATUS","PLASMA_ABETA_PROJECT_WASH_U","FNIH Biomarkers Consortium Plasma Abeta Project: Wash U","-4","Status of samples assign by quality control comitte (Passed; Failed). If failed, samples should not be used for further analysis","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-11-08 11:04:23.0"
"","QC_FLAGS","PLASMA_ABETA_PROJECT_WASH_U","FNIH Biomarkers Consortium Plasma Abeta Project: Wash U","-4","None or one or many QC flags assigned by QC comitte when sample does not meet respective quality criterias","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-11-08 11:04:23.0"
"","QC_COMMENT","PLASMA_ABETA_PROJECT_WASH_U","FNIH Biomarkers Consortium Plasma Abeta Project: Wash U","-4","Detailed description of QC decision if applicable","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-11-08 11:04:23.0"
"","MS_RUN_DATE","PLASMA_ABETA_PROJECT_WASH_U","FNIH Biomarkers Consortium Plasma Abeta Project: Wash U","-4","date when sequense get started to run on LC-MSMS","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-11-08 11:04:23.0"
"","AB40","PLASMA_ABETA_PROJECT_WASH_U","FNIH Biomarkers Consortium Plasma Abeta Project: Wash U","-4","raw plasma A40 concentration, ng/ml (those are not standardized and should not be used for analysis)","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-11-08 11:04:23.0"
"","AB42","PLASMA_ABETA_PROJECT_WASH_U","FNIH Biomarkers Consortium Plasma Abeta Project: Wash U","-4","raw plasma A42 concentration, ng/ml (those are not standardized and should not be used for analysis)","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-11-08 11:04:23.0"
"","PLASMAAB4240","PLASMA_ABETA_PROJECT_WASH_U","FNIH Biomarkers Consortium Plasma Abeta Project: Wash U","-4","Concentration ratio of 42/40 as measured by Di-oxidized C-terminal peptides, based on its relation to respective known concentrations of N15 internal standard","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-11-08 11:04:23.0"
"","STANDARDIZED_PLASMAAB42","PLASMA_ABETA_PROJECT_WASH_U","FNIH Biomarkers Consortium Plasma Abeta Project: Wash U","-4","Standardized plasma A42 concentration, ng/ml","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-11-08 11:04:23.0"
"","STANDARDIZED_PLASMAAB40","PLASMA_ABETA_PROJECT_WASH_U","FNIH Biomarkers Consortium Plasma Abeta Project: Wash U","-4","Standardized plasma A40 concentration, ng/ml","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-11-08 11:04:23.0"
"","STANDARDIZEAB42_STANDARDIZEDAB40","PLASMA_ABETA_PROJECT_WASH_U","FNIH Biomarkers Consortium Plasma Abeta Project: Wash U","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-11-08 11:04:23.0"
"","STANDARDIZED_PLASMAAB4240","PLASMA_ABETA_PROJECT_WASH_U","FNIH Biomarkers Consortium Plasma Abeta Project: Wash U","-4","The standardized_plasmaAB4240 variable should be used for analyses.  This value is the measured abeta 42/40 by our lab.","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-11-08 11:04:23.0"
