"ID","FLDNAME","TBLNAME","CRFNAME","QUESTION","TEXT","STATUS","DEPRULE","TYPE","LENGTH","DECIML","RANGEVAL","RANGESQL","RANGEPRL","UNITS","CODE","NOTES","OBJID","COLID","RANGEJSCPT","NAVJSCPT","FTYPE","TAB","DE","MC","VISIBLE","LOGVISIBLE","MTBLNAME","SUBTBLNAME","POPJSCPT","GRID","DEF","update_stamp"
"","OCCMIDR01","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Occipital_mid_R","","","N","8","6",">0","","","Normalized Counts","NA","Same as for HippL01","","","","","","","","","","","","","","","","2011-04-20 12:41:43.0"
"","FUSFRMR01","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Fusiform_R","","","N","8","6",">0","","","Normalized Counts","NA","Same as for HippL01","","","","","","","","","","","","","","","","2011-04-20 12:41:43.0"
"","FRTMIDR01","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Frontal_mid_R","","","N","8","6",">0","","","Normalized Counts","NA","Same as for HippL01","","","","","","","","","","","","","","","","2011-04-20 12:41:43.0"
"","ANGULR01","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Angular_R","","","N","8","6",">0","","","Normalized Counts","NA","Same as for HippL01","","","","","","","","","","","","","","","","2011-04-20 12:41:43.0"
"","PARIINFR01","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Parietal_Inf_R","","","N","8","6",">0","","","Normalized Counts","NA","Same as for HippL01","","","","","","","","","","","","","","","","2011-04-20 12:41:43.0"
"","TMPMIDR01","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Temporal_mid_R","","","N","8","6",">0","","","Normalized Counts","NA","Same as for HippL01","","","","","","","","","","","","","","","","2011-04-20 12:41:43.0"
"","SUPMRGR01","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from SupraMarginal_R","","","N","8","6",">0","","","Normalized Counts","NA","Same as for HippL01","","","","","","","","","","","","","","","","2011-04-20 12:41:43.0"
"","PRCUNSR01","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Prcuneus_R","","","N","8","6",">0","","","Normalized Counts","NA","Same as for HippL01","","","","","","","","","","","","","","","","2011-04-20 12:41:43.0"
"","HIPPR01","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Hippocampus_R","","","N","8","6",">0","","","Normalized Counts","NA","Same as for HippL01","","","","","","","","Not done","","","","","","","","2011-04-20 12:41:43.0"
"","LINGUALL01","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Lingual_L","","","N","8","6",">0","","","Normalized Counts","NA","Same as for HippL01","","","","","","","","Not done","","","","","","","","2011-04-20 12:41:43.0"
"","LINGUALR01","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Lingual_R","","","N","8","6",">0","","","Normalized Counts","NA","Same as for HippL01","","","","","","","","Not done","","","","","","","","2011-04-20 12:41:43.0"
"","CINGPSTR01","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Cingulum_Post_R","","","N","8","6",">0","","","Normalized Counts","NA","Same as for HippL01","","","","","","","","Not done","","","","","","","","2011-04-20 12:41:43.0"
"","FRTINFL01","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Frontal_Inf_L","","","N","8","6",">0","","","Normalized Counts","NA","Same as for HippL01","","","","","","","","Not done","","","","","","","","2011-04-20 12:41:43.0"
"","FRTINFR01","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Frontal_Inf_R","","","N","8","6",">0","","","Normalized Counts","NA","Same as for HippL01","","","","","","","","Not done","","","","","","","","2011-04-20 12:41:43.0"
"","PARISUPL01","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Parietal_Sup_L","","","N","8","6",">0","","","Normalized Counts","NA","Same as for HippL01","","","","","","","","Not done","","","","","","","","2011-04-20 12:41:43.0"
"","PARISUPR01","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Parietal_Sup_R","","","N","8","6",">0","","","Normalized Counts","NA","Same as for HippL01","","","","","","","","Not done","","","","","","","","2011-04-20 12:41:43.0"
"","INSULAL01","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Insula_L","","","N","8","6",">0","","","Normalized Counts","NA","Same as for HippL01","","","","","","","","Not done","","","","","","","","2011-04-20 12:41:43.0"
"","INSULAR01","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Insula_R","","","N","8","6",">0","","","Normalized Counts","NA","Same as for HippL01","","","","","","","","Not done","","","","","","","","2011-04-20 12:41:43.0"
"","CINGANTL01","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Cingulum_Ant_L","","","N","8","6",">0","","","Normalized Counts","NA","Same as for HippL01","","","","","","","","Not done","","","","","","","","2011-04-20 12:41:43.0"
"","CINGANTR01","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Cingulum_Ant_R","","","N","8","6",">0","","","Normalized Counts","NA","Same as for HippL01","","","","","","","","Not done","","","","","","","","2011-04-20 12:41:43.0"
"","CINGMIDL01","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Cingulum_Mid_L","","","N","8","6",">0","","","Normalized Counts","NA","Same as for HippL01","","","","","","","","Not done","","","","","","","","2011-04-20 12:41:43.0"
"","CINGMIDR01","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Cingulum_Mid_R","","","N","8","6",">0","","","Normalized Counts","NA","Same as for HippL01","","","","","","","","Not done","","","","","","","","2011-04-20 12:41:43.0"
"","TMPSUPL01","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Temporal _Sup_L","","","N","8","6",">0","","","Normalized Counts","NA","Same as for HippL01","","","","","","","","Not done","","","","","","","","2011-04-20 12:41:43.0"
"","TMPSUPR01","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Temporal _Sup_R","","","N","8","6",">0","","","Normalized Counts","NA","Same as for HippL01","","","","","","","","Not done","","","","","","","","2011-04-20 12:41:43.0"
"","TMPINFL01","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Temporal_Inf_L","","","N","8","6",">0","","","Normalized Counts","NA","Same as for HippL01","","","","","","","","Not done","","","","","","","","2011-04-20 12:41:43.0"
"","TMPINFR01","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Temporal_Inf_R","","","N","8","6",">0","","","Normalized Counts","NA","Same as for HippL01","","","","","","","","Not done","","","","","","","","2011-04-20 12:41:43.0"
"","FRTSUPL02","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Frontal_Sup_L","","","N","8","6",">0","","","Normalized Counts","NA","(1). Included baseline FDG-PET scans after excluding scans with QA/acquisioon concerns, ANOVA  design (factors such as age, gender, apoe4 etc. are not considered in the analysis).                          (2) local maxima extracted by examining lower CMRgl in MCI cases than in controls (but with AD data included in the table). (3) (internal note) analysis on linux:  /san2/analysis/ADNI/quals/analysis/bsln_072307/All_minus_HRRTandBiograph. (4) SPM analyses were performed by ADNI Analysis Team Members: Kewei Chen, Ph.D., Eric M. Reiman, M.D. Gene E. Alexander, Ph.D.  with in mind issues such as the correction of multiple comparisons. (5) data subject to change due to addtion/change of subjects, time points and/or analysis type (6), some brain regions, reported in AD neuroimaging literature, are included in the table w/o numeric data. (7), the field name consists of two parts: part 1 (the character string, maximum of 8 characters) is the brain region, and part 2 (the two digits at the very end) are index indicating analysis types. Variable suffix 02 corresponds to baseline MCI CMRgl decline compared to Normal Controls ","","","","","","","","","","","","","","","","2011-04-20 12:41:43.0"
"","FRTMIDL02","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Frontal_Mid_L","","","N","8","6",">0","","","Normalized Counts","NA","Same as for FrtSupL02","","","","","","","","","","","","","","","","2011-04-20 12:41:43.0"
"","CINGPSTL02","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Cingulum_Post_L","","","N","8","6",">0","","","Normalized Counts","NA","Same as for FrtSupL02","","","","","","","","","","","","","","","","2011-04-20 12:41:43.0"
"","CINGMIDL02","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Cingulum_Mid_L","","","N","8","6",">0","","","Normalized Counts","NA","Same as for FrtSupL02","","","","","","","","","","","","","","","","2011-04-20 12:41:43.0"
"","FRTSMEDL02","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Frontal_Sup_Medial_L","","","N","8","6",">0","","","Normalized Counts","NA","Same as for FrtSupL02","","","","","","","","","","","","","","","","2011-04-20 12:41:43.0"
"","FUSFRML02","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Fusiform_L","","","N","8","6",">0","","","Normalized Counts","NA","Same as for FrtSupL02","","","","","","","","","","","","","","","","2011-04-20 12:41:43.0"
"","TMPMIDL02","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Temporal_Mid_L","","","N","8","6",">0","","","Normalized Counts","NA","Same as for FrtSupL02","","","","","","","","","","","","","","","","2011-04-20 12:41:43.0"
"","OCCMIDL02","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Occipital_Mid_L","","","N","8","6",">0","","","Normalized Counts","NA","Same as for FrtSupL02","","","","","","","","","","","","","","","","2011-04-20 12:41:43.0"
"","TMPINFL02","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Temporal_Inf_L","","","N","8","6",">0","","","Normalized Counts","NA","Same as for FrtSupL02","","","","","","","","","","","","","","","","2011-04-20 12:41:43.0"
"","PRECUNL02","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Precuneus_L","","","N","8","6",">0","","","Normalized Counts","NA","Same as for FrtSupL02","","","","","","","","","","","","","","","","2011-04-20 12:41:43.0"
"","CINGANTL02","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Cingulum_Ant_L","","","N","8","6",">0","","","Normalized Counts","NA","Same as for FrtSupL02","","","","","","","","","","","","","","","","2011-04-20 12:41:43.0"
"","FRTMIDOR02","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Frontal_Mid_Orb_R","","","N","8","6",">0","","","Normalized Counts","NA","Same as for FrtSupL02","","","","","","","","","","","","","","","","2011-04-20 12:41:43.0"
"","FRTMIDR02","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Frontal_Mid_R","","","N","8","6",">0","","","Normalized Counts","NA","Same as for FrtSupL02","","","","","","","","","","","","","","","","2011-04-20 12:41:43.0"
"","FRTSUPR02","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Frontal_Sup_R","","","N","8","6",">0","","","Normalized Counts","NA","Same as for FrtSupL02","","","","","","","","","","","","","","","","2011-04-20 12:41:43.0"
"","ANGULR02","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Angular_R","","","N","8","6",">0","","","Normalized Counts","NA","Same as for FrtSupL02","","","","","","","","","","","","","","","","2011-04-20 12:41:43.0"
"","ANGULL02","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Angular_L","","","N","8","6",">0","","","Normalized Counts","NA","Same as for FrtSupL02","","","","","","","","Not done","","","","","","","","2011-04-20 12:41:43.0"
"","PARIINFR02","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Parietal_Inf_R","","","N","8","6",">0","","","Normalized Counts","NA","Same as for FrtSupL02","","","","","","","","","","","","","","","","2011-04-20 12:41:43.0"
"","TMPMIDR02","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Temporal_Mid_R","","","N","8","6",">0","","","Normalized Counts","NA","Same as for FrtSupL02","","","","","","","","","","","","","","","","2011-04-20 12:41:43.0"
"","INSULAR02","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Insula_R","","","N","8","6",">0","","","Normalized Counts","NA","Same as for FrtSupL02","","","","","","","","","","","","","","","","2011-04-20 12:41:43.0"
"","TMPPOSR02","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Temporal_Pole_Sup_R","","","N","8","6",">0","","","Normalized Counts","NA","Same as for FrtSupL02","","","","","","","","","","","","","","","","2011-04-20 12:41:43.0"
"","CINGANTR02","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Cingulum_Ant_R","","","N","8","6",">0","","","Normalized Counts","NA","Same as for FrtSupL02","","","","","","","","","","","","","","","","2011-04-20 12:41:43.0"
"","CINGMIDR02","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Cingulum_Mid_R","","","N","8","6",">0","","","Normalized Counts","NA","Same as for FrtSupL02","","","","","","","","","","","","","","","","2011-04-20 12:41:43.0"
"","PRECUNR02","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Precuneus_R","","","N","8","6",">0","","","Normalized Counts","NA","Same as for FrtSupL02","","","","","","","","","","","","","","","","2011-04-20 12:41:43.0"
"","RECTUSR02","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Rectus_R","","","N","8","6",">0","","","Normalized Counts","NA","Same as for FrtSupL02","","","","","","","","","","","","","","","","2011-04-20 12:41:43.0"
"","CINGPSTR02","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Cingulum_Post_R","","","N","8","6",">0","","","Normalized Counts","NA","Same as for FrtSupL02","","","","","","","","Not done","","","","","","","","2011-04-20 12:41:43.0"
"","PARIINFL02","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Parietal_Inf_L","","","N","8","6",">0","","","Normalized Counts","NA","Same as for FrtSupL02","","","","","","","","Not done","","","","","","","","2011-04-20 12:41:43.0"
"","INSULAL02","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Insula_L","","","N","8","6",">0","","","Normalized Counts","NA","Same as for FrtSupL02","","","","","","","","Not done","","","","","","","","2011-04-20 12:41:43.0"
"","FRTINFL02","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Frontal_Inf_L","","","N","8","6",">0","","","Normalized Counts","NA","Same as for FrtSupL02","","","","","","","","Not done","","","","","","","","2011-04-20 12:41:43.0"
"","FRTINFR02","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Frontal_Inf_R","","","N","8","6",">0","","","Normalized Counts","NA","Same as for FrtSupL02","","","","","","","","Not done","","","","","","","","2011-04-20 12:41:43.0"
"","OCCMIDR02","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Occipital_Mid_R","","","N","8","6",">0","","","Normalized Counts","NA","Same as for FrtSupL02","","","","","","","","Not done","","","","","","","","2011-04-20 12:41:43.0"
"","FRTMIDOL02","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Frontal_Mid_Orb_Right","","","N","8","6",">0","","","Normalized Counts","NA","Same as for FrtSupL02","","","","","","","","Not done","","","","","","","","2011-04-20 12:41:43.0"
"","FRTSMEDR02","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Frontal_Sup_Medial_R","","","N","8","6",">0","","","Normalized Counts","NA","Same as for FrtSupL02","","","","","","","","Not done","","","","","","","","2011-04-20 12:41:43.0"
"","FUSFMR02","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Fusiform_R","","","N","8","6",">0","","","Normalized Counts","NA","Same as for FrtSupL02","","","","","","","","Not done","","","","","","","","2011-04-20 12:41:43.0"
"","RECTUSL02","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Rectus_L","","","N","8","6",">0","","","Normalized Counts","NA","Same as for FrtSupL02","","","","","","","","Not done","","","","","","","","2011-04-20 12:41:43.0"
"","TMPPOSL02","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Temporal_Pole_Sup_L","","","N","8","6",">0","","","Normalized Counts","NA","Same as for FrtSupL02","","","","","","","","Not done","","","","","","","","2011-04-20 12:41:43.0"
"","PARISUPL02","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Parietal_Sup_L","","","N","8","6",">0","","","Normalized Counts","NA","Same as for FrtSupL02","","","","","","","","Not done","","","","","","","","2011-04-20 12:41:43.0"
"","PARISUPR02","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Parietal_Sup_L","","","N","8","6",">0","","","Normalized Counts","NA","Same as for FrtSupL02","","","","","","","","Not done","","","","","","","","2011-04-20 12:41:43.0"
"","SUPMRGL02","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from SupraMarginal_L","","","N","8","6",">0","","","Normalized Counts","NA","Same as for FrtSupL02","","","","","","","","Not done","","","","","","","","2011-04-20 12:41:43.0"
"","SUPMRGR02","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from SupraMarginal_R","","","N","8","6",">0","","","Normalized Counts","NA","Same as for FrtSupL02","","","","","","","","Not done","","","","","","","","2011-04-20 12:41:43.0"
"","TMPINFR02","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Globally normalized CMRgl from Temporal_Inf_L","","","N","8","6",">0","","","Normalized Counts","NA","Same as for FrtSupL02","","","","","","","","Not done","","","","","","","","2011-04-20 12:41:43.0"
"","FRTMIDL03","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Frontal_Mid_L","","","N","8","6",">0","","","Normalized Counts","NA","(1). Included baseline/6 month FDG-PET scan pairs for AD patients after excluding scans with QA/acquisition concerns. Within group baseline vs. 6-month follow-up paired T-test design (factors such as age, gender, apoe4 etc. are not considered in the analysis).? (2) local maxima extracted by examining CMRgl decline in AD patients from baseline to followup. (3) (internal note) analysis on linux? /analysis/ADNI/quals/analysis/long_082007/ImgSubtract_bslm06_NPS/subgrp_AD (4) SPM analyses were performed by ADNI Analysis Team Members: Kewei Chen, Ph.D., Eric M. Reiman, M.D. Gene E. Alexander, Ph.D. with issues in mind such as the correction of multiple comparisons. (5), data subject to change due to addition/change of subjects, time points and/or analysis type. (6), some brain regions, reported in AD neuroimaging literature, are included in the table w/o numeric data. (7),  the field name consists of two parts: part 1 (the character string, maximum of 8 characters) is the brain region, and part 2 (the two digits at the very end) are index indicating analysis types. Variable suffix 03 corresponds to AD CMRgl decline over 6 month period","","","","","","","","To be done","","","","","","","","2011-04-20 12:41:43.0"
"","FRTMIDR03","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Frontal_Mid_R","","","N","8","6",">0","","","Normalized Counts","NA","same as FrtMidL03","","","","","","","","To be done","","","","","","","","2011-04-20 12:41:43.0"
"","FRTSUPL03","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Frontal_Sup_L","","","N","8","6",">0","","","Normalized Counts","NA","same as FrtMidL03","","","","","","","","To be done","","","","","","","","2011-04-20 12:41:43.0"
"","FRTSUPR03","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Frontal_Sup_R","","","N","8","6",">0","","","Normalized Counts","NA","same as FrtMidL03","","","","","","","","To be done","","","","","","","","2011-04-20 12:41:43.0"
"","FRTSMEDL03","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Frontal_Sup_Medial_L","","","N","8","6",">0","","","Normalized Counts","NA","same as FrtMidL03","","","","","","","","To be done","","","","","","","","2011-04-20 12:41:43.0"
"","FRTSMEDR03","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Frontal_Sup_Medial_R","","","N","8","6",">0","","","Normalized Counts","NA","same as FrtMidL03","","","","","","","","To be done","","","","","","","","2011-04-20 12:41:43.0"
"","TMPSUPL03","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Temporal_Sup_L","","","N","8","6",">0","","","Normalized Counts","NA","same as FrtMidL03","","","","","","","","To be done","","","","","","","","2011-04-20 12:41:43.0"
"","TMPSUPR03","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Temporal_Sup_R","","","N","8","6",">0","","","Normalized Counts","NA","same as FrtMidL03","","","","","","","","To be done","","","","","","","","2011-04-20 12:41:43.0"
"","TMPMIDL03","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Temporal_Mid_L","","","N","8","6",">0","","","Normalized Counts","NA","same as FrtMidL03","","","","","","","","","","","","","","","","2011-04-20 12:41:43.0"
"","TMPMIDR03","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Temporal_Mid_R","","","N","8","6",">0","","","Normalized Counts","NA","same as FrtMidL03","","","","","","","","","","","","","","","","2011-04-20 12:41:43.0"
"","TMPINFL03","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Temporal_Inf_L","","","N","8","6",">0","","","Normalized Counts","NA","same as FrtMidL03","","","","","","","","","","","","","","","","2011-04-20 12:41:43.0"
"","TMPINFR03","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Temporal_Inf_R","","","N","8","6",">0","","","Normalized Counts","NA","same as FrtMidL03","","","","","","","","","","","","","","","","2011-04-20 12:41:43.0"
"","FUSFRML03","BAINMRC","Banner Alzheimer's Institute NMRC Summaries","","Fusiform_L","","","N","8","6",">0","","","Normalized Counts","NA","same as FrtMidL03","","","","","","","","To be done","","","","","","","","2011-04-20 12:41:43.0"
